qid,question_text,target,preprocessed_text
3d1da8e20ae3a239ad4f,Can the 1st person narration in a novel or short story be reliable?,0,"['1st', 'person', 'narration', 'novel', 'short', 'story', 'reliable']"
3ee535ca256501e4492d,What would you do if your daughter got arrested?,0,"['would', 'daughter', 'got', 'arrested']"
474ce0827f580c33cd27,"I liked parts of the Quran BUT was prohibitively annoyed by the flood of threats of punishments. FEAR Allah like a bad kid a teacher's elevated finger… If you are Muslim, have you been annoyed by this? Have you found a way to deal with this?",0,"['liked', 'part', 'quran', 'wa', 'prohibitively', 'annoyed', 'flood', 'threat', 'punishment', 'fear', 'allah', 'like', 'bad', 'kid', 'teacher', 'elevated', 'finger', 'muslim', 'annoyed', 'found', 'way', 'deal']"
c540fd562d9eaa918615,How can I learn to trust again in a new relationship after being traumatized from past relationships?,0,"['learn', 'trust', 'new', 'relationship', 'traumatized', 'past', 'relationship']"
614f4990911b25aa75dc,What is the probability that someone (being only a mature) had already solved some unsolved problems in mathematics but without his own direct awareness?,0,"['probability', 'someone', 'mature', 'already', 'solved', 'unsolved', 'problem', 'mathematics', 'without', 'direct', 'awareness']"
5c4bc337bc65dd1e05e9,How good is the University of Ibadan?,0,"['good', 'university', 'ibadan']"
a02efabd32140becdde4,How big can yachts get?,0,"['big', 'yacht', 'get']"
c96ea669b77e5688430f,What should I call me and my team members?,0,"['call', 'team', 'member']"
4301c01da9274f80a549,"What should you do if you have a stab wound in the pancreas, and you don't have access to a hospital or phone?",0,"['stab', 'wound', 'pancreas', 'access', 'hospital', 'phone']"
6b7c4e3578eeb99c405e,Why did the old mariner get annoyed with Mr Marvel after the conversation?,0,"['old', 'mariner', 'get', 'annoyed', 'mr', 'marvel', 'conversation']"
db8c8a2e31f641f7fd1e,Would it damage the democratic principle if the delivery of a vote were linked to a lottery?,0,"['would', 'damage', 'democratic', 'principle', 'delivery', 'vote', 'linked', 'lottery']"
7e1f43a4f246fb7071b0,Which English song makes you feel happy?,0,"['english', 'song', 'make', 'feel', 'happy']"
110edc89c8a38a459e31,Who celebrated their birthday today?,0,"['celebrated', 'birthday', 'today']"
b6e26ae4b8cd7ada5316,What is the TDS return on 50000 salary?,0,"['tds', 'return', '50000', 'salary']"
06d542698bb9d757dc81,What is the nature of oxides formed by metals and nonmetals?,0,"['nature', 'oxide', 'formed', 'metal', 'nonmetal']"
26f980eec22d720dce2d,Where do you need very precise dosage systems?,0,"['need', 'precise', 'dosage', 'system']"
b9511dbcdc4751b36d83,How do you strengthen the tibialis anterior?,0,"['strengthen', 'tibialis', 'anterior']"
5ad3ada10e325edb11a7,Which is easier to learn: a cork or a b-twist?,0,"['easier', 'learn', 'cork', 'b', 'twist']"
e6148e5e1f662ab3cecd,"What types of guys (personality, character traits, ideology, etc.) are they looking for in the IDF unit, Sayeret Matkal?",0,"['type', 'guy', 'personality', 'character', 'trait', 'ideology', 'etc', 'looking', 'idf', 'unit', 'sayeret', 'matkal']"
116accbe1a80714fe6a3,Can only visible band signals be transmitted through an optical fibre?,0,"['visible', 'band', 'signal', 'transmitted', 'optical', 'fibre']"
59b2f86bc554a60a9586,What are the risks of having a bruised fingernail?,0,"['risk', 'bruised', 'fingernail']"
eb857264624513073a9f,Fig wasps are all inbred. How do they achieve healthy genetic diversity?,0,"['fig', 'wasp', 'inbred', 'achieve', 'healthy', 'genetic', 'diversity']"
80584d353ee33abba0d6,Can Indian Charted accountant get a job in Canada?,0,"['indian', 'charted', 'accountant', 'get', 'job', 'canada']"
9fa623e3f4e61e07cf9f,On my side table I had a family picture and suddenly the picture falls on the side table it self. Is it a bad sign?,0,"['side', 'table', 'family', 'picture', 'suddenly', 'picture', 'fall', 'side', 'table', 'self', 'bad', 'sign']"
4ccf01eb2128495742c9,Are radio active spider real?,0,"['radio', 'active', 'spider', 'real']"
af48199a09ea57989732,How do I change the default notification sound of all apps on the Samsung Galaxy S8+?,0,"['change', 'default', 'notification', 'sound', 'apps', 'samsung', 'galaxy', 's8']"
01b9b9611c629073fdee,Can I invest money in WWE?,0,"['invest', 'money', 'wwe']"
61769c54c1b56cce4f38,What are some characteristics of the life cycle of salmonella?,0,"['characteristic', 'life', 'cycle', 'salmonella']"
003f7e44459c690dfafc,How do you teach English in Tokyo?,0,"['teach', 'english', 'tokyo']"
5240140ed4d1e3ba09d2,"If you are married, what is the longest you have gone without sex?",0,"['married', 'longest', 'gone', 'without', 'sex']"
3aebf82863d9566c7db0,How did Russia react in 1999 when NATO started its bombings against Serbia?,0,"['russia', 'react', '1999', 'nato', 'started', 'bombing', 'serbia']"
53c0012116942202f331,Will Coldplay ever tour again?,0,"['coldplay', 'ever', 'tour']"
8fe68fa6895deab866ac,Would you review a short draft of a novel's chapter that uses tennis references?,0,"['would', 'review', 'short', 'draft', 'novel', 'chapter', 'us', 'tennis', 'reference']"
ce5e921cc342e08e2490,What is electric potential and electric dipole?,0,"['electric', 'potential', 'electric', 'dipole']"
9ecb44e897fd38e97729,Is social media necessary to build and grow as a brand?,0,"['social', 'medium', 'necessary', 'build', 'grow', 'brand']"
b75c4c80dd87891bc76a,What are some facts about Lewis Latimer?,0,"['fact', 'lewis', 'latimer']"
52da945492e305d0a40f,"In PHP, should I pass method/function arguments directly, or as a variable?",0,"['php', 'pas', 'method', 'function', 'argument', 'directly', 'variable']"
d5b28c03f40bd413cab8,What would a Tesla Semi truck look like in India?,0,"['would', 'tesla', 'semi', 'truck', 'look', 'like', 'india']"
966e6c79709abb23e502,"I’m doing B.E civil Engineering, after this I wanna go abroad for job, can anyone tell me a path (should I do higher studies)?",0,"['b', 'e', 'civil', 'engineering', 'wanna', 'go', 'abroad', 'job', 'anyone', 'tell', 'path', 'higher', 'study']"
e97e559961aec8ccfba4,What is the reason the White House gave for banning certain news outlets?,0,"['reason', 'white', 'house', 'gave', 'banning', 'certain', 'news', 'outlet']"
97a732ea6896ffe50de7,How is Jojo Siwa rich?,0,"['jojo', 'siwa', 'rich']"
c618720cc522d7b2c0ae,"What are the best sites to see and things to do for young people in Munich, Prague or Vienna?",0,"['best', 'site', 'see', 'thing', 'young', 'people', 'munich', 'prague', 'vienna']"
c63a010d0d31438d4277,How can we break streotypes?,0,"['break', 'streotypes']"
28531ab993e708835cc0,"Is CMU-Australia's MISM as good as the one provided by Pittsburgh campus? How good is CMU-A's faculty, education, recognition and reputation?",0,"['cmu', 'australia', 'mism', 'good', 'one', 'provided', 'pittsburgh', 'campus', 'good', 'cmu', 'faculty', 'education', 'recognition', 'reputation']"
18c52f975344573af3ec,What does it mean to be a accountant?,0,"['doe', 'mean', 'accountant']"
d605296fee1736c02ba6,How do I study community medicine?,0,"['study', 'community', 'medicine']"
538a222d0eecef965ded,Are there any internship opportunities at Faurecia?,0,"['internship', 'opportunity', 'faurecia']"
affaf8b6f45bffcf2f9b,What is the signings of bones in freemasonry?,0,"['signing', 'bone', 'freemasonry']"
65a396d7950681d2fd08,"What is the solution for [math] \frac{\partial f(x,t)}{\partial t} = x f(x-1,t) [/math]?",0,"['solution', 'math', 'frac', 'partial', 'f', 'x', 'partial', 'x', 'f', 'x', '1', 'math']"
21e3f0003abcb89d9213,Was Jesus Christ a Native American?,0,"['wa', 'jesus', 'christ', 'native', 'american']"
6c6db5ca6a21569eec46,Charging is done how many hours prior to train departure?,0,"['charging', 'done', 'many', 'hour', 'prior', 'train', 'departure']"
cbf77523f539f9712b82,"Is there a possibility that I may commit copyright infringement in any way if I use Prezi, a presentation tool, and recommended templates in it for my YouTube video?",0,"['possibility', 'may', 'commit', 'copyright', 'infringement', 'way', 'use', 'prezi', 'presentation', 'tool', 'recommended', 'template', 'youtube', 'video']"
1b1653df5686f8a1bebc,What leads to a retrochorionic hemorrhage?,0,"['lead', 'retrochorionic', 'hemorrhage']"
f216b8417c5270478f96,What does jump calculations mean when talking about star wars?,0,"['doe', 'jump', 'calculation', 'mean', 'talking', 'star', 'war']"
f34440e1fd0609e2995c,Is paying a landlord to rent an apartment slavery?,0,"['paying', 'landlord', 'rent', 'apartment', 'slavery']"
e2b5337d0cad093dd259,Does Russia have gun shooting ranges like America?,0,"['doe', 'russia', 'gun', 'shooting', 'range', 'like', 'america']"
8ceb0bc1ba2e17fc079d,"I’m 18 years old and have never had sex. I feel horrible, like I’m not even a man. What is wrong with me? Am I ugly?",0,"['18', 'year', 'old', 'never', 'sex', 'feel', 'horrible', 'like', 'even', 'man', 'wrong', 'ugly']"
85d71020c927af1f7a26,Is the coconut filling inside a bounty bar vegan?,0,"['coconut', 'filling', 'inside', 'bounty', 'bar', 'vegan']"
74a5130e5deca636f24f,Why is a egg larger than a sperm cell?,0,"['egg', 'larger', 'sperm', 'cell']"
3d4c04d4111fc069991a,Why is it becoming a habit of UK to protect and carrying tax evaders from other countries like a baby?,0,"['becoming', 'habit', 'uk', 'protect', 'carrying', 'tax', 'evaders', 'country', 'like', 'baby']"
317d3569b4f7d67e6907,Will Stronglifts 5x5 help me lose weight?,0,"['stronglifts', '5x5', 'help', 'lose', 'weight']"
9aed46495b85a74d33d6,Who's Mukesh and how do you know him?,0,"['mukesh', 'know']"
1e0c96d6848d44ac0365,Do you have any push up before and after pictures?,0,"['push', 'picture']"
920f7f2306369316718e,Is it fair to rename Allahabad to Prayag?,0,"['fair', 'rename', 'allahabad', 'prayag']"
c6104af6142cd9ed28a9,Should liberals be shipped to North Korea?,0,"['liberal', 'shipped', 'north', 'korea']"
82c7d5023927b3bd8f82,How can you learn piano when you basically don't have one?,0,"['learn', 'piano', 'basically', 'one']"
6e67a7c47f4576c57d75,Are there any genuine freelance writing jobs for beginners in India?,0,"['genuine', 'freelance', 'writing', 'job', 'beginner', 'india']"
3f36ad37f22ca997b0eb,Has there ever been a time where you and your sibling got two different punishments?,0,"['ha', 'ever', 'time', 'sibling', 'got', 'two', 'different', 'punishment']"
9cc696ccf50ba138fd49,What are delusional thoughts a symptom of?,0,"['delusional', 'thought', 'symptom']"
549d393bcb190bbd73a3,What is the meaning of square root?,0,"['meaning', 'square', 'root']"
0ea4c27803c6c968e10a,What are some differences between India and Vietnam?,0,"['difference', 'india', 'vietnam']"
5285c1cb27d42e1f0341,Would you work again with people who had fired you?,0,"['would', 'work', 'people', 'fired']"
d30a84866acff972698f,"As globalization increases, is it safe to assume the aeroplane industry will increase and be more needed?",0,"['globalization', 'increase', 'safe', 'assume', 'aeroplane', 'industry', 'increase', 'needed']"
7257aa44cea01be2fc46,Ineed to know when I have to take breaks when hiking.on how many kilometers and how much the break is long?,0,"['ineed', 'know', 'take', 'break', 'hiking', 'many', 'kilometer', 'much', 'break', 'long']"
ad599019fc7e21bf3a16,"What are all the pre-1987 ""deep cuts"" that Pablo Hidalgo mentioned are hidden in Solo: A Star Wars Story?",0,"['pre', '1987', 'deep', 'cut', 'pablo', 'hidalgo', 'mentioned', 'hidden', 'solo', 'star', 'war', 'story']"
4d5b1f50522d43ad6848,Which language of the Scandinavian area should I learn as a basis for a potentially fictionalized foreign language in a book?,0,"['language', 'scandinavian', 'area', 'learn', 'basis', 'potentially', 'fictionalized', 'foreign', 'language', 'book']"
3621ba7af7142ae82c9e,What is the status of poverty St's and Sc's?,0,"['status', 'poverty', 'st', 'sc']"
6d54f8a02fc949cb304e,What are some of the best absence of mind examples witnessed by you?,0,"['best', 'absence', 'mind', 'example', 'witnessed']"
902bd0334ce46672e663,"With Singapore's growing relationship with India, how do you think they will be in the future?",0,"['singapore', 'growing', 'relationship', 'india', 'think', 'future']"
0f4e7b48b751a2cb1e2c,What inspired John Christopher Depp II to become an actor?,0,"['inspired', 'john', 'christopher', 'depp', 'ii', 'become', 'actor']"
984d059a0aa91e01c293,Why is Pakistan's ISI always trying to help India and undermine Pakistan?,0,"['pakistan', 'isi', 'always', 'trying', 'help', 'india', 'undermine', 'pakistan']"
ca3c48fc420d3fd4ad35,How many men do you know who do not view pornography occasionally?,0,"['many', 'men', 'know', 'view', 'pornography', 'occasionally']"
c6705802c485424ff00c,How do I filter questions about false rape accusations out of my feed?,0,"['filter', 'question', 'false', 'rape', 'accusation', 'feed']"
65a08df7ea4756519a5d,What is the likelihood of a third political party emerging to disrupt the two party system in the US?,0,"['likelihood', 'third', 'political', 'party', 'emerging', 'disrupt', 'two', 'party', 'system', 'u']"
982c4a81b4164c2db163,Can you suggest some new sports brand names?,0,"['suggest', 'new', 'sport', 'brand', 'name']"
d494a816d96cce1970da,Should Ajinkya rahane be made as captain of India since he is very calm?,0,"['ajinkya', 'rahane', 'made', 'captain', 'india', 'since', 'calm']"
612d1d37584321618661,Are CEOs that don't smile in their photographs less successful?,0,"['ceo', 'smile', 'photograph', 'le', 'successful']"
237c88280769de6a443a,Did you see Iron Man survive a punch from Thanos? Did you see Batman even try his best to fight in Justice League?,0,"['see', 'iron', 'man', 'survive', 'punch', 'thanos', 'see', 'batman', 'even', 'try', 'best', 'fight', 'justice', 'league']"
2d085205596e5712dcd9,Will next year's All Star draft be televised?,0,"['next', 'year', 'star', 'draft', 'televised']"
33468b75d5158831c61c,Is cosmic the progenitor of all the elements?,0,"['cosmic', 'progenitor', 'element']"
57bc322ecd2534e90082,Can park avenue beer shampoo be used for washing beard?,0,"['park', 'avenue', 'beer', 'shampoo', 'used', 'washing', 'beard']"
1ea036bfe774ff2c8106,Which is the best Gionee smart phone in terms of network connectivity?,0,"['best', 'gionee', 'smart', 'phone', 'term', 'network', 'connectivity']"
b7055426a55c79c2964a,"What are the good and bad neighborhoods of Mahajanga, Madagascar?",0,"['good', 'bad', 'neighborhood', 'mahajanga', 'madagascar']"
8dadc832c5a5ab12dfbd,"Do American armed forces use as much swear words as we see in the war films? If it is so, isn't this considered indecent for military men whom are to be seen as a symbol of discipline and order and a role model to some people to use profanity?",0,"['american', 'armed', 'force', 'use', 'much', 'swear', 'word', 'see', 'war', 'film', 'considered', 'indecent', 'military', 'men', 'seen', 'symbol', 'discipline', 'order', 'role', 'model', 'people', 'use', 'profanity']"
